ORIGIN,ORIGIN_CITY_NAME,DEST,DEST_CITY_NAME
SNA,"Santa Ana, CA",VNY,"Van Nuys, CA"
SNA,"Santa Ana, CA",SGR,"Sugar Land, TX"
SNA,"Santa Ana, CA",LAS,"Las Vegas, NV"
SNA,"Santa Ana, CA",MFR,"Medford, OR"
SNA,"Santa Ana, CA",GEG,"Spokane, WA"
SNA,"Santa Ana, CA",EUG,"Eugene, OR"
SNA,"Santa Ana, CA",IDA,"Idaho Falls, ID"
SNA,"Santa Ana, CA",AUS,"Austin, TX"
SNA,"Santa Ana, CA",FSD,"Sioux Falls, SD"
SNA,"Santa Ana, CA",BOI,"Boise, ID"
SNA,"Santa Ana, CA",LAS,"Las Vegas, NV"
SNA,"Santa Ana, CA",MFR,"Medford, OR"
SNA,"Santa Ana, CA",AZA,"Phoenix, AZ"
SNA,"Santa Ana, CA",GEG,"Spokane, WA"
SNA,"Santa Ana, CA",EUG,"Eugene, OR"
SNA,"Santa Ana, CA",IDA,"Idaho Falls, ID"
SNA,"Santa Ana, CA",AUS,"Austin, TX"
SNA,"Santa Ana, CA",FSD,"Sioux Falls, SD"
SNA,"Santa Ana, CA",DSM,"Des Moines, IA"
SNA,"Santa Ana, CA",PVU,"Provo, UT"
SNA,"Santa Ana, CA",ORD,"Chicago, IL"
SNA,"Santa Ana, CA",ABI,"Abilene, TX"
SNA,"Santa Ana, CA",DFW,"Dallas/Fort Worth, TX"
SNA,"Santa Ana, CA",PHX,"Phoenix, AZ"
SNA,"Santa Ana, CA",PHX,"Phoenix, AZ"
SNA,"Santa Ana, CA",AUS,"Austin, TX"
SNA,"Santa Ana, CA",PHX,"Phoenix, AZ"
SNA,"Santa Ana, CA",AUS,"Austin, TX"
SNA,"Santa Ana, CA",PHL,"Philadelphia, PA"
SNA,"Santa Ana, CA",PHX,"Phoenix, AZ"
SNA,"Santa Ana, CA",JFK,"New York, NY"
SNA,"Santa Ana, CA",ORD,"Chicago, IL"
SNA,"Santa Ana, CA",DFW,"Dallas/Fort Worth, TX"
SNA,"Santa Ana, CA",PHX,"Phoenix, AZ"
SNA,"Santa Ana, CA",PHX,"Phoenix, AZ"
SNA,"Santa Ana, CA",ORD,"Chicago, IL"
SNA,"Santa Ana, CA",IAH,"Houston, TX"
SNA,"Santa Ana, CA",DEN,"Denver, CO"
SNA,"Santa Ana, CA",GJT,"Grand Junction, CO"
SNA,"Santa Ana, CA",DFW,"Dallas/Fort Worth, TX"
SNA,"Santa Ana, CA",SFO,"San Francisco, CA"
SNA,"Santa Ana, CA",DSM,"Des Moines, IA"
SNA,"Santa Ana, CA",COS,"Colorado Springs, CO"
SNA,"Santa Ana, CA",CLE,"Cleveland, OH"
SNA,"Santa Ana, CA",ORD,"Chicago, IL"
SNA,"Santa Ana, CA",IAH,"Houston, TX"
SNA,"Santa Ana, CA",EWR,"Newark, NJ"
SNA,"Santa Ana, CA",HNL,"Honolulu, HI"
SNA,"Santa Ana, CA",PIT,"Pittsburgh, PA"
SNA,"Santa Ana, CA",MEM,"Memphis, TN"
SNA,"Santa Ana, CA",SMF,"Sacramento, CA"
SNA,"Santa Ana, CA",LAS,"Las Vegas, NV"
SNA,"Santa Ana, CA",OAK,"Oakland, CA"
SNA,"Santa Ana, CA",SMF,"Sacramento, CA"
SNA,"Santa Ana, CA",LAS,"Las Vegas, NV"
SNA,"Santa Ana, CA",OAK,"Oakland, CA"
SNA,"Santa Ana, CA",ATL,"Atlanta, GA"
SNA,"Santa Ana, CA",CHA,"Chattanooga, TN"
SNA,"Santa Ana, CA",LAX,"Los Angeles, CA"
SNA,"Santa Ana, CA",MSP,"Minneapolis, MN"
SNA,"Santa Ana, CA",DEN,"Denver, CO"
SNA,"Santa Ana, CA",SFO,"San Francisco, CA"
SNA,"Santa Ana, CA",IAH,"Houston, TX"
SNA,"Santa Ana, CA",DEN,"Denver, CO"
SNA,"Santa Ana, CA",SFO,"San Francisco, CA"
SNA,"Santa Ana, CA",COS,"Colorado Springs, CO"
SNA,"Santa Ana, CA",SMF,"Sacramento, CA"
SNA,"Santa Ana, CA",DEN,"Denver, CO"
SNA,"Santa Ana, CA",LAS,"Las Vegas, NV"
SNA,"Santa Ana, CA",OAK,"Oakland, CA"
SNA,"Santa Ana, CA",SJC,"San Jose, CA"
SNA,"Santa Ana, CA",PHX,"Phoenix, AZ"
SNA,"Santa Ana, CA",AUS,"Austin, TX"
SNA,"Santa Ana, CA",KTN,"Ketchikan, AK"
SNA,"Santa Ana, CA",SJC,"San Jose, CA"
SNA,"Santa Ana, CA",PHL,"Philadelphia, PA"
SNA,"Santa Ana, CA",ELM,"Elmira/Corning, NY"
SNA,"Santa Ana, CA",VWW,"Deer Lodge, MT"
SNA,"Santa Ana, CA",C01,"Camarillo, CA"
SNA,"Santa Ana, CA",SAN,"San Diego, CA"
SNA,"Santa Ana, CA",PRC,"Prescott, AZ"
SNA,"Santa Ana, CA",VNY,"Van Nuys, CA"
SNA,"Santa Ana, CA",MYR,"Myrtle Beach, SC"
SNA,"Santa Ana, CA",BZN,"Bozeman, MT"
SNA,"Santa Ana, CA",NUQ,"Mountain View, CA"
SNA,"Santa Ana, CA",LAS,"Las Vegas, NV"
SNA,"Santa Ana, CA",RNO,"Reno, NV"
SNA,"Santa Ana, CA",VNY,"Van Nuys, CA"
SNA,"Santa Ana, CA",SLC,"Salt Lake City, UT"
SNA,"Santa Ana, CA",LAS,"Las Vegas, NV"
SNA,"Santa Ana, CA",BUR,"Burbank, CA"
SNA,"Santa Ana, CA",SLC,"Salt Lake City, UT"
SNA,"Santa Ana, CA",LAX,"Los Angeles, CA"
SNA,"Santa Ana, CA",SEA,"Seattle, WA"
SNA,"Santa Ana, CA",SLC,"Salt Lake City, UT"
SNA,"Santa Ana, CA",MSP,"Minneapolis, MN"
SNA,"Santa Ana, CA",SLC,"Salt Lake City, UT"
SNA,"Santa Ana, CA",BFI,"Seattle, WA"
SNA,"Santa Ana, CA",LAX,"Los Angeles, CA"
SNA,"Santa Ana, CA",OAK,"Oakland, CA"
SNA,"Santa Ana, CA",PDX,"Portland, OR"
SNA,"Santa Ana, CA",SEA,"Seattle, WA"
SNA,"Santa Ana, CA",SEA,"Seattle, WA"
SNA,"Santa Ana, CA",PDX,"Portland, OR"
SNA,"Santa Ana, CA",SEA,"Seattle, WA"
SNA,"Santa Ana, CA",PAE,"Everett, WA"
SNA,"Santa Ana, CA",STL,"St. Louis, MO"
SNA,"Santa Ana, CA",SMF,"Sacramento, CA"
SNA,"Santa Ana, CA",DEN,"Denver, CO"
SNA,"Santa Ana, CA",SLC,"Salt Lake City, UT"
SNA,"Santa Ana, CA",LAS,"Las Vegas, NV"
SNA,"Santa Ana, CA",OAK,"Oakland, CA"
SNA,"Santa Ana, CA",DAL,"Dallas, TX"
SNA,"Santa Ana, CA",HOU,"Houston, TX"
SNA,"Santa Ana, CA",BNA,"Nashville, TN"
SNA,"Santa Ana, CA",SJC,"San Jose, CA"
SNA,"Santa Ana, CA",PHX,"Phoenix, AZ"
SNA,"Santa Ana, CA",AUS,"Austin, TX"
SNA,"Santa Ana, CA",MDW,"Chicago, IL"
SNA,"Santa Ana, CA",SMF,"Sacramento, CA"
SNA,"Santa Ana, CA",DEN,"Denver, CO"
SNA,"Santa Ana, CA",LAS,"Las Vegas, NV"
SNA,"Santa Ana, CA",OAK,"Oakland, CA"
SNA,"Santa Ana, CA",SJC,"San Jose, CA"
SNA,"Santa Ana, CA",PHX,"Phoenix, AZ"
SNA,"Santa Ana, CA",RFD,"Rockford, IL"
SNA,"Santa Ana, CA",SDF,"Louisville, KY"
SNA,"Santa Ana, CA",DEN,"Denver, CO"
SNA,"Santa Ana, CA",LAS,"Las Vegas, NV"
SNP,"St. Paul, AK",ANC,"Anchorage, AK"
SNP,"St. Paul, AK",STG,"St. George Island, AK"
SNP,"St. Paul, AK",SDP,"Sandpoint, AK"
SNP,"St. Paul, AK",STG,"St. George Island, AK"
SNP,"St. Paul, AK",DUT,"Unalaska, AK"
SOP,"Pinehurst/Southern Pines, NC",MBL,"Manistee/Ludington, MI"
SOP,"Pinehurst/Southern Pines, NC",HPN,"White Plains, NY"
SOV,"Seldovia, AK",HOM,"Homer, AK"
SOV,"Seldovia, AK",HOM,"Homer, AK"
SOV,"Seldovia, AK",PGM,"Port Graham, AK"
SOV,"Seldovia, AK",PGM,"Port Graham, AK"
SOV,"Seldovia, AK",KEB,"Nanwalek, AK"
SOW,"Show Low, AZ",PHX,"Phoenix, AZ"
SPB,"Charlotte Amalie, VI",SSB,"Christiansted, VI"
SPI,"Springfield, IL",ORD,"Chicago, IL"
SPI,"Springfield, IL",ORD,"Chicago, IL"
SPI,"Springfield, IL",ORD,"Chicago, IL"
SPI,"Springfield, IL",AZA,"Phoenix, AZ"
SPI,"Springfield, IL",PGD,"Punta Gorda, FL"
SPI,"Springfield, IL",DFW,"Dallas/Fort Worth, TX"
SPI,"Springfield, IL",MSP,"Minneapolis, MN"
SPI,"Springfield, IL",LEX,"Lexington, KY"
SPI,"Springfield, IL",DCA,"Washington, DC"
SPI,"Springfield, IL",GPT,"Gulfport/Biloxi, MS"
SPN,"Saipan, TT",GUM,"Guam, TT"
SPN,"Saipan, TT",ROP,"Rota, TT"
SPN,"Saipan, TT",TIQ,"Tinian, TT"
SPN,"Saipan, TT",TIQ,"Tinian, TT"
SPN,"Saipan, TT",GUM,"Guam, TT"
SPN,"Saipan, TT",ROP,"Rota, TT"
SPN,"Saipan, TT",TIQ,"Tinian, TT"
SPN,"Saipan, TT",TIQ,"Tinian, TT"
SPN,"Saipan, TT",ROP,"Rota, TT"
SPN,"Saipan, TT",ROP,"Rota, TT"
SPS,"Wichita Falls, TX",DFW,"Dallas/Fort Worth, TX"
SPS,"Wichita Falls, TX",DFW,"Dallas/Fort Worth, TX"
SPS,"Wichita Falls, TX",DFW,"Dallas/Fort Worth, TX"
SPS,"Wichita Falls, TX",DFW,"Dallas/Fort Worth, TX"
SPS,"Wichita Falls, TX",DFW,"Dallas/Fort Worth, TX"
SQL,"San Carlos, CA",SBA,"Santa Barbara, CA"
SQL,"San Carlos, CA",TKF,"Truckee, CA"
SRQ,"Sarasota/Bradenton, FL",CLT,"Charlotte, NC"
SRQ,"Sarasota/Bradenton, FL",PHL,"Philadelphia, PA"
SRQ,"Sarasota/Bradenton, FL",CLT,"Charlotte, NC"
SRQ,"Sarasota/Bradenton, FL",CLE,"Cleveland, OH"
SRQ,"Sarasota/Bradenton, FL",PHL,"Philadelphia, PA"
SRQ,"Sarasota/Bradenton, FL",JFK,"New York, NY"
SRQ,"Sarasota/Bradenton, FL",RSW,"Fort Myers, FL"
SRQ,"Sarasota/Bradenton, FL",LGA,"New York, NY"
SRQ,"Sarasota/Bradenton, FL",JFK,"New York, NY"
SRQ,"Sarasota/Bradenton, FL",MVY,"Martha's Vineyard, MA"
SRQ,"Sarasota/Bradenton, FL",CVG,"Cincinnati, OH"
SRQ,"Sarasota/Bradenton, FL",AVL,"Asheville, NC"
SRQ,"Sarasota/Bradenton, FL",PIT,"Pittsburgh, PA"
SRQ,"Sarasota/Bradenton, FL",PIA,"Peoria, IL"
SRQ,"Sarasota/Bradenton, FL",CVG,"Cincinnati, OH"
SRQ,"Sarasota/Bradenton, FL",MDT,"Harrisburg, PA"
SRQ,"Sarasota/Bradenton, FL",AVL,"Asheville, NC"
SRQ,"Sarasota/Bradenton, FL",ABE,"Allentown/Bethlehem/Easton, PA"
SRQ,"Sarasota/Bradenton, FL",CAK,"Akron, OH"
SRQ,"Sarasota/Bradenton, FL",FNT,"Flint, MI"
SRQ,"Sarasota/Bradenton, FL",CID,"Cedar Rapids/Iowa City, IA"
SRQ,"Sarasota/Bradenton, FL",ATW,"Appleton, WI"
SRQ,"Sarasota/Bradenton, FL",SBN,"South Bend, IN"
SRQ,"Sarasota/Bradenton, FL",IND,"Indianapolis, IN"
SRQ,"Sarasota/Bradenton, FL",PIT,"Pittsburgh, PA"
SRQ,"Sarasota/Bradenton, FL",IAD,"Washington, DC"
SRQ,"Sarasota/Bradenton, FL",BOS,"Boston, MA"
SRQ,"Sarasota/Bradenton, FL",AUS,"Austin, TX"
SRQ,"Sarasota/Bradenton, FL",LCK,"Columbus, OH"
SRQ,"Sarasota/Bradenton, FL",SDF,"Louisville, KY"
SRQ,"Sarasota/Bradenton, FL",DSM,"Des Moines, IA"
SRQ,"Sarasota/Bradenton, FL",GRR,"Grand Rapids, MI"
SRQ,"Sarasota/Bradenton, FL",PGD,"Punta Gorda, FL"
SRQ,"Sarasota/Bradenton, FL",BLV,"Belleville, IL"
SRQ,"Sarasota/Bradenton, FL",FWA,"Fort Wayne, IN"
SRQ,"Sarasota/Bradenton, FL",MIA,"Miami, FL"
SRQ,"Sarasota/Bradenton, FL",DFW,"Dallas/Fort Worth, TX"
SRQ,"Sarasota/Bradenton, FL",MCO,"Orlando, FL"
SRQ,"Sarasota/Bradenton, FL",CLT,"Charlotte, NC"
SRQ,"Sarasota/Bradenton, FL",PHL,"Philadelphia, PA"
SRQ,"Sarasota/Bradenton, FL",DFW,"Dallas/Fort Worth, TX"
SRQ,"Sarasota/Bradenton, FL",DCA,"Washington, DC"
SRQ,"Sarasota/Bradenton, FL",CLT,"Charlotte, NC"
SRQ,"Sarasota/Bradenton, FL",TPA,"Tampa, FL"
SRQ,"Sarasota/Bradenton, FL",CLT,"Charlotte, NC"
SRQ,"Sarasota/Bradenton, FL",DFW,"Dallas/Fort Worth, TX"
SRQ,"Sarasota/Bradenton, FL",RSW,"Fort Myers, FL"
SRQ,"Sarasota/Bradenton, FL",MIA,"Miami, FL"
SRQ,"Sarasota/Bradenton, FL",ORD,"Chicago, IL"
SRQ,"Sarasota/Bradenton, FL",EWR,"Newark, NJ"
SRQ,"Sarasota/Bradenton, FL",ORD,"Chicago, IL"
SRQ,"Sarasota/Bradenton, FL",EWR,"Newark, NJ"
SRQ,"Sarasota/Bradenton, FL",RSW,"Fort Myers, FL"
SRQ,"Sarasota/Bradenton, FL",GPT,"Gulfport/Biloxi, MS"
